seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
0,16,4,G|a|q|c,0.1,247,188,0,201,287.59,5,1.0,0.0,0.28103854181400134,4.307676328528697,2.164290568902907,1.336108199957325
1,16,4,G|a|q|c,0.1,33,94,0,201,259.83,5,1.0,0.0,0.6151247255858888,3.535217451127326,3.2864234523023237,0.15058299181571097
2,16,4,G|a|q|c,0.1,242,33,0,201,254.06,5,1.0,0.0,0.06345202800573188,4.534514009398517,1.9468001783959146,-1.8560469759791773
3,16,4,G|a|q|c,0.1,139,43,0,201,259.95,5,1.0,0.0,0.8057124446460983,3.499549910127257,3.2137259247682053,-0.4808613869744429
4,16,4,G|a|q|c,0.1,186,5,0,162,206.84,5,1.0,0.0,0.11619745421834395,3.7189954708677844,2.4547387878411615,-1.17178478829009
5,16,4,G|a|q|c,0.1,169,107,0,176,230.28,5,1.0,0.0,0.1972357819156329,4.492736537145159,1.7141205806038093,-1.8829662847172661
6,16,4,G|a|q|c,0.1,95,115,0,159,207.75,5,1.0,0.0,0.09339255018851148,3.9883788058741017,2.774651981338665,-1.6764621277965055
7,16,4,G|a|q|c,0.1,135,47,0,201,261.43,5,1.0,0.0,0.5449920271359551,3.54556049889785,2.7693242285555617,-0.055810152394259106
8,16,4,G|a|q|c,0.1,130,44,0,113,145.78,5,1.0,0.0,0.1081680176332172,3.613544971037772,3.4776911332822613,-0.5384854554674099
9,16,4,G|a|q|c,0.1,153,54,0,201,264.62,5,1.0,0.0,0.24858702961953907,3.7661400026258907,2.6429552850930844,-1.6135437502241425
10,16,4,G|a|q|c,0.1,2,24,0,201,264.2,5,1.0,0.0,0.3846445905320521,3.96122223910699,3.17003828235033,-1.4720404169753616
11,16,4,G|a|q|c,0.1,129,169,0,197,261.77,5,1.0,0.0,0.16477781304795594,4.4252685496663355,1.867969613646671,-1.6376726582337449
12,16,4,G|a|q|c,0.1,56,80,0,158,205.8,5,1.0,0.0,0.010959578200221925,3.75638815339509,2.189733671230287,0.8003931917814965
13,16,4,G|a|q|c,0.1,245,167,0,201,263.14,5,1.0,0.0,0.6147839537279547,3.753550901300544,2.5705590495248356,-2.1048107286576654
14,16,4,G|a|q|c,0.1,30,29,0,164,211.43,5,1.0,0.0,0.08525082237144656,3.866813011000993,2.28238594360213,0.08720968940943719
15,16,4,G|a|q|c,0.1,78,176,0,190,247.42,5,1.0,0.0,0.26858279625869014,4.048046590689075,2.5931722406676974,-3.1510039794597176
16,16,4,G|a|q|c,0.1,72,213,0,201,255.8,5,1.0,0.0,0.002960410737910694,4.209045185117328,1.6006288183005133,0.15071092272365952
17,16,4,G|a|q|c,0.1,178,78,0,169,215.48,5,1.0,0.0,0.13386117728571797,4.324090919629251,2.365488823703761,-1.3307227186010446
18,16,4,G|a|q|c,0.1,101,236,0,201,257.71,5,1.0,0.0,0.8886778342566858,3.308263701212039,3.209476470805375,-0.6768873774963761
19,16,4,G|a|q|c,0.1,18,93,0,159,202.8,5,1.0,0.0,0.07602948583272987,3.4664278990261614,2.9754018741444415,1.6804411165527577
20,16,4,G|a|q|c,0.1,71,230,0,182,236.98,5,1.0,0.0,0.16114162402698137,3.946142850942266,2.612281500087601,0.9958814427731265
21,16,4,G|a|q|c,0.1,125,23,0,186,238.91,5,1.0,0.0,0.003965244034955786,3.8274850736777077,2.262489347373428,-0.3753777167292439
22,16,4,G|a|q|c,0.1,239,230,0,130,169.67,5,1.0,0.0,0.18405454739351912,3.9624126358416123,2.4889454808043125,1.0565980480626727
23,16,4,G|a|q|c,0.1,142,228,0,201,261.98,5,1.0,0.0,0.3386015970340973,3.96430686259998,2.869451601095726,-2.070562691800525
24,16,4,G|a|q|c,0.1,110,128,0,201,262.9,5,1.0,0.0,0.6025067237510452,3.8216355076483213,2.894752770605414,-1.4578729959454402
25,16,4,G|a|q|c,0.1,216,33,0,161,206.94,5,1.0,0.0,0.1322639166177346,3.951142385055204,2.5837349139465235,-0.22358957924358003
26,16,4,G|a|q|c,0.1,149,127,0,201,260.93,5,1.0,0.0,0.38179123821339134,3.7857478295894587,2.739980296180178,-1.515961161275324
27,16,4,G|a|q|c,0.1,116,205,0,132,172.11,5,1.0,0.0,0.17333632503756022,3.8145401102369605,2.429935060444585,1.2561709670353591
28,16,4,G|a|q|c,0.1,16,90,0,201,257.09,5,1.0,0.0,0.6344960595758676,4.372017740025371,1.9597846267559145,0.10141240603597156
29,16,4,G|a|q|c,0.1,83,98,0,127,165.3,5,1.0,0.0,0.2637201883209914,4.072684701278926,1.6411324875784041,1.4005854053644737
30,16,4,G|a|q|c,0.1,102,181,0,201,259.5,5,1.0,0.0,0.23442162149778054,4.275412085125751,2.026334959232777,-1.7721645674105173
31,16,4,G|a|q|c,0.1,144,165,0,201,264.06,5,1.0,0.0,0.5667060398988732,3.6905792977325214,2.8879802109363872,-2.445001035539513
32,16,4,G|a|q|c,0.1,162,73,0,201,259.73,5,1.0,0.0,0.19818390584464596,4.262916937498034,1.5577200628196748,-1.3848678163166943
33,16,4,G|a|q|c,0.1,196,136,0,189,247.52,5,1.0,0.0,0.03000513571828295,4.737554250654519,1.7025042882615442,-2.5830197103980805
34,16,4,G|a|q|c,0.1,194,246,0,201,265.65,5,1.0,0.0,0.6173235438789011,4.341900368146199,2.5266683053515493,-2.256558780178177
35,16,4,G|a|q|c,0.1,127,182,0,161,208.4,5,1.0,0.0,0.14823021266596426,3.5455909667392995,3.436779730386328,-0.28078582710498656
36,16,4,G|a|q|c,0.1,181,50,0,201,269.38,5,1.0,0.0,0.4213942416725853,3.4514209351604848,2.4504520241140675,1.4514528585451294
37,16,4,G|a|q|c,0.1,140,252,0,201,262.68,5,1.0,0.0,0.256192624383681,3.355516432287131,3.324238868911985,-1.1814519657579734
38,16,4,G|a|q|c,0.1,87,183,0,170,207.9,5,1.0,0.0,0.13729331255618551,3.8705404520852125,2.6648403397163998,-1.2769357399342869
39,16,4,G|a|q|c,0.1,150,44,0,201,244.47,5,1.0,0.0,0.16545116884097327,4.310729464580223,1.423889548211132,0.7790791801654929
40,16,4,G|a|q|c,0.1,144,9,0,201,238.29,5,1.0,0.0,0.43281526893096933,3.769456231353223,2.659051779538037,0.25276420624477075
41,16,4,G|a|q|c,0.1,141,30,0,201,240.88,5,1.0,0.0,0.0195561518187152,4.421420829698442,1.5664616515211391,-0.888726990206105
42,16,4,G|a|q|c,0.1,113,188,0,201,243.24,5,1.0,0.0,0.10877487546158868,4.089873622833405,2.575981569339598,0.7712322246441117
43,16,4,G|a|q|c,0.1,42,32,0,201,240.35,5,1.0,0.0,0.5464085831364281,3.797913890186373,2.9733790278647607,-0.29036637089799594
44,16,4,G|a|q|c,0.1,248,177,0,104,124.97,5,1.0,0.0,0.14672774394207666,4.27471679684831,1.9910163759857569,0.3438527754359103
45,16,4,G|a|q|c,0.1,111,207,0,195,240.25,5,1.0,0.0,0.3061261159454227,4.103123015962697,1.984938255050995,0.37099297414437754
46,16,4,G|a|q|c,0.1,200,203,0,201,247.94,5,1.0,0.0,0.5723493948652225,3.789445341493875,2.3387295412076945,1.5384248835067733
47,16,4,G|a|q|c,0.1,77,110,0,190,228.65,5,1.0,0.0,0.04307075517693407,4.160551702773969,2.521201807841671,-1.260492288673085
48,16,4,G|a|q|c,0.1,134,167,0,201,237.0,5,1.0,0.0,0.24578919622651818,3.600955643153084,3.0128182943973387,-1.15487038002163
49,16,4,G|a|q|c,0.1,62,173,0,156,180.48,5,1.0,0.0,0.09567531527719216,3.935954035756583,2.613373761534014,-0.7986354590143367
