seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,22,5,G|q,0.3,220,188,0,201,282.52,1.0,0.7220958583661976,1.4323206273263736
1,22,5,G|q,0.3,94,94,1,49,65.24,1.0,0.3098709204167547,1.2834119032350169
2,22,5,G|q,0.3,33,33,1,51,63.28,1.0,0.3348067511149908,1.1554419116837917
3,22,5,G|q,0.3,43,43,1,78,102.85,1.0,0.2703384537717409,1.0281925696593581
4,22,5,G|q,0.3,5,5,1,47,58.02,1.0,0.32807697536029756,0.6152974842127025
5,22,5,G|q,0.3,169,107,0,201,269.95,1.0,0.7902773487343895,0.861067854551604
6,22,5,G|q,0.3,115,115,1,62,77.71,1.0,0.2531852393595271,1.1853471482546418
7,22,5,G|q,0.3,52,47,0,201,266.54,1.0,0.5492931196663539,0.7520022975483108
8,22,5,G|q,0.3,130,44,0,201,267.48,1.0,0.9216103754201777,1.3015965663630802
9,22,5,G|q,0.3,54,54,1,60,74.74,1.0,0.28761375650548826,0.7885421434279659
10,22,5,G|q,0.3,2,24,0,201,267.59,1.0,0.8265722047154268,1.475182834256886
11,22,5,G|q,0.3,129,169,0,201,268.41,1.0,0.7988396780171608,0.9462402799991919
12,22,5,G|q,0.3,80,80,1,55,69.22,1.0,0.3630127347814839,0.6650323027024437
13,22,5,G|q,0.3,85,167,0,201,266.45,1.0,0.9341868746316353,0.68342536566504
14,22,5,G|q,0.3,29,29,1,61,80.97,1.0,0.2792943771785803,0.8315337445046315
15,22,5,G|q,0.3,176,176,1,48,60.01,1.0,0.3614008278327199,0.917312309909815
16,22,5,G|q,0.3,213,213,1,64,80.0,1.0,0.31981931297708044,0.7393422124519764
17,22,5,G|q,0.3,78,78,1,65,85.31,1.0,0.3131603174726154,1.2890910037182113
18,22,5,G|q,0.3,236,236,1,54,67.48,1.0,0.30566303141179624,0.7845252254806444
19,22,5,G|q,0.3,75,93,0,201,254.99,1.0,0.4636450959632825,0.9907659836763973
20,22,5,G|q,0.3,230,230,1,75,95.12,1.0,0.3188720500342267,1.2943398259325813
21,22,5,G|q,0.3,23,23,1,201,261.91,1.0,0.985273864657572,0.7204237216623065
22,22,5,G|q,0.3,58,230,0,92,118.9,1.0,0.2400445761496938,1.1424008496876528
23,22,5,G|q,0.3,228,228,1,54,66.6,1.0,0.2937725095228843,1.1489658406450807
24,22,5,G|q,0.3,128,128,1,134,174.47,1.0,0.35902509358506096,1.1276119086585468
25,22,5,G|q,0.3,106,33,0,73,94.34,1.0,0.20979082330206686,1.0982397533522572
26,22,5,G|q,0.3,120,127,0,54,65.37,1.0,0.3298540353065629,0.88806817078605
27,22,5,G|q,0.3,205,205,1,58,70.32,1.0,0.2698232146002278,1.0302598515012957
28,22,5,G|q,0.3,90,90,1,69,88.76,1.0,0.33580889586553697,1.189183270352778
29,22,5,G|q,0.3,83,98,0,201,262.23,1.0,0.8435016057403673,0.669993003786572
30,22,5,G|q,0.3,181,181,1,51,62.84,1.0,0.2883241988816204,1.1559607450190639
31,22,5,G|q,0.3,144,165,0,201,262.69,1.0,0.9498598892059361,0.7760652421219887
32,22,5,G|q,0.3,108,73,0,201,264.31,1.0,0.7765398314777578,0.6465642461667735
33,22,5,G|q,0.3,136,136,1,59,76.93,1.0,0.23302676132101505,1.0416945516861396
34,22,5,G|q,0.3,44,246,0,201,266.35,1.0,0.7808444237141672,1.3354303571778725
35,22,5,G|q,0.3,220,182,0,80,104.49,1.0,0.3269853817042311,1.197772256102613
36,22,5,G|q,0.3,50,50,1,44,53.84,1.0,0.33111796567492874,0.712343214116298
37,22,5,G|q,0.3,252,252,1,71,91.7,1.0,0.2544990425003419,0.8325928220838194
38,22,5,G|q,0.3,218,183,0,201,265.69,1.0,0.48262699468239356,0.9858942433931778
39,22,5,G|q,0.3,44,44,1,69,89.16,1.0,0.30113511211346866,0.7408578198352765
40,22,5,G|q,0.3,9,9,1,77,99.89,1.0,0.29830156114161455,1.0201431818318087
41,22,5,G|q,0.3,30,30,1,201,260.43,1.0,0.3965685516002058,0.7111438698826812
42,22,5,G|q,0.3,188,188,1,58,70.05,1.0,0.302516096926261,1.4489291253089418
43,22,5,G|q,0.3,32,32,1,55,66.31,1.0,0.3055487415004595,1.3721207685569043
44,22,5,G|q,0.3,177,177,1,58,69.73,1.0,0.2792175070597371,1.1073128337982954
45,22,5,G|q,0.3,207,207,1,54,65.34,1.0,0.3323985080200249,0.941648078647864
46,22,5,G|q,0.3,203,203,1,70,91.41,1.0,0.3437314765686024,0.9133105785125442
47,22,5,G|q,0.3,110,110,1,60,76.71,1.0,0.24524968642887357,1.2447932422810433
48,22,5,G|q,0.3,167,167,1,83,106.79,1.0,0.29181200474770974,0.8448118113177541
49,22,5,G|q,0.3,173,173,1,46,55.79,1.0,0.37452242559281307,1.0786583817952113
50,22,5,G|q,0.3,140,140,1,81,137.46,1.0,0.27049849735654374,1.3908371143406273
51,22,5,G|q,0.3,233,233,1,59,90.73,1.0,0.3286376875692676,0.8884713514607924
52,22,5,G|q,0.3,201,201,1,64,100.03,1.0,0.24459021632911226,1.1077112072927773
53,22,5,G|q,0.3,6,6,1,69,105.06,1.0,0.31206463771771226,0.996350418907094
54,22,5,G|q,0.3,65,65,1,46,67.07,1.0,0.3193215045473057,0.739835383088514
55,22,5,G|q,0.3,73,43,0,60,87.64,1.0,0.3456654556892505,0.4950581918018401
56,22,5,G|q,0.3,101,101,1,51,80.31,1.0,0.3096121967857627,0.9160205879997645
57,22,5,G|q,0.3,66,66,1,53,77.43,1.0,0.2758958828636702,1.4397051370125402
58,22,5,G|q,0.3,204,204,1,63,98.87,1.0,0.2562328316252706,0.9614001540503576
59,22,5,G|q,0.3,25,25,1,63,96.49,1.0,0.3737502574691135,0.6059723084857467
60,22,5,G|q,0.3,175,175,1,75,115.64,1.0,0.32672051293331583,1.1843096276380798
61,22,5,G|q,0.3,100,100,1,53,78.74,1.0,0.3432076031732763,1.0547814535226958
62,22,5,G|q,0.3,125,125,1,53,82.22,1.0,0.34179611563827783,1.6303892807664335
63,22,5,G|q,0.3,78,78,1,99,153.56,1.0,0.29111527172476337,0.961875024768247
64,22,5,G|q,0.3,254,254,1,53,75.31,1.0,0.30909605185779976,1.1568887653424271
65,22,5,G|q,0.3,74,74,1,57,92.87,1.0,0.3244022174831223,1.2291870121110473
66,22,5,G|q,0.3,91,181,0,201,311.84,1.0,0.6879253780415145,1.0905511643396182
67,22,5,G|q,0.3,211,211,1,59,90.18,1.0,0.334270178245336,1.2075900588071546
68,22,5,G|q,0.3,203,203,1,84,129.26,1.0,0.2873681456719572,0.7197613185193305
69,22,5,G|q,0.3,0,0,1,68,105.07,1.0,0.2971113008282527,0.781303517353473
70,22,5,G|q,0.3,92,92,1,60,89.1,1.0,0.331813692548374,0.9477400427229986
71,22,5,G|q,0.3,0,49,0,201,309.11,1.0,0.8447183919914922,0.7368096332770956
72,22,5,G|q,0.3,165,165,1,65,99.93,1.0,0.2935279055842871,0.5364533407970618
73,22,5,G|q,0.3,76,76,1,126,193.17,1.0,0.29449563030369497,0.9938701151923475
74,22,5,G|q,0.3,175,175,1,201,311.04,1.0,0.5571477552723777,0.799971386234196
75,22,5,G|q,0.3,32,32,1,52,75.65,1.0,0.28264073746921115,1.0333408067986227
76,22,5,G|q,0.3,112,112,1,48,66.99,1.0,0.45605414316056625,0.28481445531680505
77,22,5,G|q,0.3,175,255,0,201,308.31,1.0,0.9709258944422967,0.7831000398404373
78,22,5,G|q,0.3,185,185,1,68,104.69,1.0,0.3028479779784628,0.7301968294808107
79,22,5,G|q,0.3,136,136,1,59,90.23,1.0,0.37940925726982155,0.8645702296892436
80,22,5,G|q,0.3,107,107,1,59,87.21,1.0,0.3612643786083409,1.0071074565414246
81,22,5,G|q,0.3,189,189,1,60,87.15,1.0,0.2838545290573632,1.1458198435326483
82,22,5,G|q,0.3,219,136,0,58,90.11,1.0,0.33800594821815494,1.2107005418584416
83,22,5,G|q,0.3,21,180,0,201,305.19,1.0,0.5155362136301073,1.2529700000474342
84,22,5,G|q,0.3,212,142,0,201,310.58,1.0,0.6125700252578399,0.933697565578117
85,22,5,G|q,0.3,18,18,1,55,80.0,1.0,0.34230299824680516,0.7833607814442337
86,22,5,G|q,0.3,165,165,1,57,85.32,1.0,0.3116492418951485,1.0304254718334813
87,22,5,G|q,0.3,0,224,0,72,102.95,1.0,0.07070375167653568,0.9921351732023127
88,22,5,G|q,0.3,43,43,1,61,94.3,1.0,0.2822540265557623,1.1692784304211674
89,22,5,G|q,0.3,66,66,1,67,102.62,1.0,0.3000884894117958,1.1720259963336508
90,22,5,G|q,0.3,16,16,1,62,95.12,1.0,0.3218903114699876,0.9006591637893699
91,22,5,G|q,0.3,97,123,0,201,432.73,1.0,0.6480042544054616,1.1151460450043218
92,22,5,G|q,0.3,229,229,1,64,131.93,1.0,0.28972706069180315,0.6851279504305425
93,22,5,G|q,0.3,256,256,1,53,104.12,1.0,0.4070199600468512,1.0672016124367205
94,22,5,G|q,0.3,73,73,1,61,113.42,1.0,0.27320841952987396,0.9757676537731658
95,22,5,G|q,0.3,91,91,1,63,127.0,1.0,0.2706451367924965,1.0835973410265378
96,22,5,G|q,0.3,113,113,1,55,105.76,1.0,0.35686334649009394,0.49297870935438526
97,22,5,G|q,0.3,12,12,1,59,105.29,1.0,0.3535397819743116,0.8089723775478133
98,22,5,G|q,0.3,176,176,1,57,127.6,1.0,0.3398417483556066,0.9424121738505006
99,22,5,G|q,0.3,81,81,1,57,129.61,1.0,0.30493292015843687,1.3653302060696313
