seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
0,11,3,G|a|q,0.1,45,188,0,201,357.79,5,1.0,0.09997463475791601,6.047512192406245,0.1866702154747225
1,11,3,G|a|q,0.1,219,94,0,201,353.38,5,1.0,0.042675877938853926,6.241005498449062,-0.07323740838793408
2,11,3,G|a|q,0.1,209,33,0,201,366.26,5,1.0,0.08184493559729088,5.469484349890179,0.46258225283621324
3,11,3,G|a|q,0.1,218,43,0,201,357.19,5,1.0,0.007335523469162199,4.694502017385441,1.0597908262817235
4,11,3,G|a|q,0.1,247,5,0,201,341.46,5,1.0,0.02022393404671969,4.738056861331912,0.8439671526691892
5,11,3,G|a|q,0.1,169,107,0,201,347.4,5,1.0,0.16387557839916997,4.937493524053728,0.47839489953146525
6,11,3,G|a|q,0.1,95,115,0,201,352.82,5,1.0,0.054637037122287034,4.648211302252999,1.5363618109784467
7,11,3,G|a|q,0.1,12,47,0,201,347.72,5,1.0,0.14404239937193836,5.323597624417083,0.3848251366274818
8,11,3,G|a|q,0.1,78,44,0,201,352.73,5,1.0,0.02282250932240963,4.817626546701889,1.385144377173189
9,11,3,G|a|q,0.1,236,54,0,201,351.48,5,1.0,0.2635562153072741,5.228682916848554,0.4663540291643722
10,11,3,G|a|q,0.1,238,24,0,201,341.29,5,1.0,0.0040929631957799355,5.314068262549426,0.721294025489517
11,11,3,G|a|q,0.1,205,169,0,50,84.98,5,1.0,0.011350945670740242,4.56717138813284,1.4986448711501617
12,11,3,G|a|q,0.1,141,80,0,201,353.43,5,1.0,0.18563158957286238,5.168882265031477,0.4398000743667943
13,11,3,G|a|q,0.1,167,167,1,201,353.43,5,1.0,0.1010998056167746,4.873218931427622,1.0161683789148366
14,11,3,G|a|q,0.1,3,29,0,201,345.44,5,1.0,0.0830215807460459,5.406231278796639,0.3309791933481889
15,11,3,G|a|q,0.1,82,176,0,201,350.76,5,1.0,0.0031375125869970806,5.1108291072489145,0.5780927105600034
16,11,3,G|a|q,0.1,124,213,0,201,352.26,5,1.0,0.3136782525659064,5.892749649275264,0.2662599867657479
17,11,3,G|a|q,0.1,178,78,0,201,346.35,5,1.0,0.03487650270207101,5.414690522750519,0.6775094334396282
18,11,3,G|a|q,0.1,101,236,0,201,352.28,5,1.0,0.015112749894397813,4.6098022111290735,0.8920250116550892
19,11,3,G|a|q,0.1,87,93,0,201,359.78,5,1.0,0.007674513708755943,4.622169992201223,1.1988880994019329
20,11,3,G|a|q,0.1,6,230,0,188,316.62,5,1.0,0.041677196512971325,6.0782492030246855,0.08518581049845748
21,11,3,G|a|q,0.1,163,23,0,193,316.48,5,1.0,0.1751033830101641,5.511281618916661,0.1265459917323075
22,11,3,G|a|q,0.1,58,230,0,186,320.92,5,1.0,0.1272118451955898,6.021903987200297,0.05199205287383048
23,11,3,G|a|q,0.1,228,228,1,201,339.82,5,1.0,0.09415910517941956,4.983567118739137,1.0638462409647302
24,11,3,G|a|q,0.1,192,128,0,201,345.92,5,1.0,0.08020294831127345,6.37833057149857,-0.25138478432018163
25,11,3,G|a|q,0.1,216,33,0,201,337.24,5,1.0,0.163630736291039,5.616778082430452,0.4122836557167299
