seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,8,2,G|a,0.5,188,188,1,98,137.19,5,0.5003945018778918,4.993962037144212
1,8,2,G|a,0.5,94,94,1,65,87.89,5,0.5009970084311027,4.9884777374617855
2,8,2,G|a,0.5,33,33,1,81,109.59,5,0.5002212757780049,4.994024104906781
3,8,2,G|a,0.5,43,43,1,75,101.32,5,0.4999252738139922,4.9973415890328825
4,8,2,G|a,0.5,5,5,1,102,141.04,5,0.5003699088269544,4.9721622503933
5,8,2,G|a,0.5,107,107,1,74,100.39,5,0.5002839228114363,4.981821288746024
6,8,2,G|a,0.5,115,115,1,85,119.82,5,0.500200889251572,4.9932972292431606
7,8,2,G|a,0.5,47,47,1,86,118.86,5,0.5002087141326633,4.9951654896893745
8,8,2,G|a,0.5,44,44,1,83,114.19,5,0.5005649378419154,4.994566834489442
9,8,2,G|a,0.5,54,54,1,85,116.91,5,0.5004049563074426,4.993070069785658
10,8,2,G|a,0.5,24,24,1,100,139.24,5,0.5003848215164597,4.995950611553352
11,8,2,G|a,0.5,169,169,1,72,102.75,5,0.5003250531356223,4.993490565280136
12,8,2,G|a,0.5,80,80,1,100,137.41,5,0.5000968179708881,4.983383089756393
13,8,2,G|a,0.5,167,167,1,48,64.42,5,0.5008822808317444,4.93249498490724
14,8,2,G|a,0.5,29,29,1,80,105.35,5,0.5002320748528183,4.999926121059638
15,8,2,G|a,0.5,176,176,1,72,102.5,5,0.5004529959905764,4.980861742690905
16,8,2,G|a,0.5,213,213,1,70,95.8,5,0.5002129787443725,4.98736917745722
17,8,2,G|a,0.5,78,78,1,72,96.4,5,0.49981018773296215,4.997218262633239
18,8,2,G|a,0.5,236,236,1,99,143.5,5,0.5005566894481537,4.995444517456735
19,8,2,G|a,0.5,93,93,1,61,90.07,5,0.5002660657360717,4.987552017767036
20,8,2,G|a,0.5,230,230,1,90,132.35,5,0.4999537464180227,4.986145621571735
21,8,2,G|a,0.5,23,23,1,86,129.46,5,0.5006194866090079,4.985173725651915
22,8,2,G|a,0.5,230,230,1,84,121.22,5,0.5001121717633865,4.990532884309998
23,8,2,G|a,0.5,228,228,1,97,132.86,5,0.5004467800451065,4.995234952834703
24,8,2,G|a,0.5,128,128,1,86,117.31,5,0.5003186083980264,4.988078675714327
25,8,2,G|a,0.5,33,33,1,80,107.39,5,0.5005113457911926,4.990513036398129
26,8,2,G|a,0.5,127,127,1,81,112.47,5,0.5007084060860724,4.992796693908531
27,8,2,G|a,0.5,205,205,1,59,79.41,5,0.500008787023662,5.007490404007125
28,8,2,G|a,0.5,90,90,1,76,102.63,5,0.5007494264892639,4.992306773865195
29,8,2,G|a,0.5,98,98,1,113,161.1,5,0.5003883953552525,4.993707638734651
30,8,2,G|a,0.5,181,181,1,82,110.44,5,0.5011867276942483,4.994455013702347
31,8,2,G|a,0.5,165,165,1,88,121.07,5,0.5000317583150916,4.985828928407325
32,8,2,G|a,0.5,73,73,1,83,117.02,5,0.5006152499340051,4.981819443659818
33,8,2,G|a,0.5,136,136,1,69,92.05,5,0.5004869239240457,5.003417781015702
34,8,2,G|a,0.5,246,246,1,122,170.73,5,0.5003502877918492,4.986745770228049
35,8,2,G|a,0.5,182,182,1,91,123.67,5,0.5000859300708068,4.992363835691982
36,8,2,G|a,0.5,50,50,1,106,146.43,5,0.5003593624703955,4.9881557537522
37,8,2,G|a,0.5,252,252,1,82,112.98,5,0.5007656730490831,5.0057110639449744
38,8,2,G|a,0.5,183,183,1,66,89.14,5,0.5005032691972966,4.9847856661624546
39,8,2,G|a,0.5,44,44,1,70,97.99,5,0.5003169865244295,4.990254050433194
40,8,2,G|a,0.5,9,9,1,95,129.5,5,0.5004765749472012,5.000556282040452
41,8,2,G|a,0.5,30,30,1,62,82.83,5,0.5013880115562104,4.996432661188062
42,8,2,G|a,0.5,188,188,1,82,110.6,5,0.5004114652592415,4.98941268691136
43,8,2,G|a,0.5,32,32,1,109,147.61,5,0.5008085636890456,4.98104584594875
44,8,2,G|a,0.5,177,177,1,73,99.33,5,0.5002648100674735,5.002431207045275
45,8,2,G|a,0.5,207,207,1,79,105.45,5,0.5002409750463218,4.990736807749215
46,8,2,G|a,0.5,203,203,1,71,93.82,5,0.49985270469994875,5.001299767565367
47,8,2,G|a,0.5,110,110,1,100,134.37,5,0.5002070633737516,4.993240403948821
48,8,2,G|a,0.5,167,167,1,103,139.78,5,0.5001710825179755,4.978983437764683
49,8,2,G|a,0.5,173,173,1,101,136.79,5,0.5003356242987752,4.987633033710467
50,8,2,G|a,0.5,140,140,1,72,95.56,5,0.5003821065860401,4.998083605204041
51,8,2,G|a,0.5,233,233,1,95,122.05,5,0.5001317404697446,4.99372838405879
52,8,2,G|a,0.5,201,201,1,58,77.39,5,0.5006485686097062,4.993917227877542
53,8,2,G|a,0.5,6,6,1,70,94.43,5,0.499807418488758,4.986428851179668
54,8,2,G|a,0.5,65,65,1,99,132.79,5,0.5003545960647201,4.990210572007172
55,8,2,G|a,0.5,43,43,1,88,120.93,5,0.5000735155818906,4.979648007562801
56,8,2,G|a,0.5,101,101,1,62,82.16,5,0.5000788400108345,4.990377025106721
57,8,2,G|a,0.5,66,66,1,89,119.1,5,0.5004616943388339,4.994394793128721
58,8,2,G|a,0.5,204,204,1,92,124.51,5,0.5003999957549524,4.996686077420706
59,8,2,G|a,0.5,25,25,1,94,127.89,5,0.5003556998506099,4.994453411798482
60,8,2,G|a,0.5,175,175,1,90,127.52,5,0.5005170439717062,4.993764568034036
61,8,2,G|a,0.5,100,100,1,78,113.97,5,0.5002168919741009,4.9801734704046305
62,8,2,G|a,0.5,125,125,1,95,134.88,5,0.5000487523600561,4.9933044291547555
63,8,2,G|a,0.5,78,78,1,76,112.84,5,0.5005925078286421,4.989369033405754
64,8,2,G|a,0.5,254,254,1,61,86.45,5,0.500243677535352,4.99418405478309
