seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,24,5,G|q,0.7,188,188,1,103,251.59,1.0,0.6987356845098794,1.0037584329630431
1,24,5,G|q,0.7,94,94,1,87,211.31,1.0,0.6988734873815673,1.0036753941192413
2,24,5,G|q,0.7,33,33,1,70,172.27,1.0,0.6971417749049649,1.006152072172789
3,24,5,G|q,0.7,43,43,1,100,241.1,1.0,0.6990963429887976,1.0024984311851526
4,24,5,G|q,0.7,5,5,1,93,202.66,1.0,0.698309176670554,1.0035823484929987
5,24,5,G|q,0.7,107,107,1,109,245.19,1.0,0.6988370236425246,1.0036928282668895
6,24,5,G|q,0.7,115,115,1,93,210.02,1.0,0.6974150874448125,1.0052021752928166
7,24,5,G|q,0.7,47,47,1,83,199.94,1.0,0.6986517158005705,1.0029522619128501
8,24,5,G|q,0.7,44,44,1,114,261.05,1.0,0.6984907597512963,1.00381860928314
9,24,5,G|q,0.7,54,54,1,77,171.27,1.0,0.6979457642922895,1.0054599970779412
10,24,5,G|q,0.7,24,24,1,98,209.35,1.0,0.69740650418821,1.0061772857561835
11,24,5,G|q,0.7,169,169,1,97,216.08,1.0,0.697555891119081,1.0066708335677306
12,24,5,G|q,0.7,80,80,1,90,209.34,1.0,0.6990627404255874,1.0025468819018855
13,24,5,G|q,0.7,167,167,1,88,211.02,1.0,0.697391051253868,1.006778528716006
14,24,5,G|q,0.7,29,29,1,87,205.61,1.0,0.6989028734797648,1.0025373637834087
15,24,5,G|q,0.7,176,176,1,86,205.54,1.0,0.698110563831778,1.0054798621081695
16,24,5,G|q,0.7,213,213,1,73,173.2,1.0,0.6992492924722917,1.003486159242677
17,24,5,G|q,0.7,78,78,1,93,220.04,1.0,0.6993894579541737,1.001862263645813
18,24,5,G|q,0.7,236,236,1,80,189.39,1.0,0.6998955809080244,1.002208041710598
19,24,5,G|q,0.7,93,93,1,85,201.01,1.0,0.6991077722691142,1.0027316176317114
20,24,5,G|q,0.7,230,230,1,86,206.37,1.0,0.6984243694185847,1.004117620363581
21,24,5,G|q,0.7,23,23,1,74,171.55,1.0,0.6969989498612459,1.0086698025322647
22,24,5,G|q,0.7,230,230,1,75,176.17,1.0,0.6984440064114764,1.0038366219229844
23,24,5,G|q,0.7,228,228,1,77,179.04,1.0,0.6989541708312752,1.0034099291159864
24,24,5,G|q,0.7,128,128,1,104,242.61,1.0,0.6984030769302657,1.0038210470969449
25,24,5,G|q,0.7,33,33,1,85,194.18,1.0,0.6997210546365227,1.0014399021397653
26,24,5,G|q,0.7,127,127,1,103,239.97,1.0,0.6977976718311447,1.005154947452257
27,24,5,G|q,0.7,205,205,1,88,207.02,1.0,0.7005005392928029,1.000714442607639
28,24,5,G|q,0.7,90,90,1,99,244.88,1.0,0.6985637585556501,1.004766410768129
29,24,5,G|q,0.7,98,98,1,101,250.25,1.0,0.6987507833482693,1.0035695286023127
30,24,5,G|q,0.7,181,181,1,77,187.56,1.0,0.7002971385646928,1.0025626488695414
31,24,5,G|q,0.7,165,165,1,88,217.18,1.0,0.6972958761263698,1.0070071580203839
32,24,5,G|q,0.7,73,73,1,59,146.15,1.0,0.6964417075763928,1.0108099396022954
33,24,5,G|q,0.7,136,136,1,83,206.32,1.0,0.6984137303830998,1.0047031846465653
34,24,5,G|q,0.7,246,246,1,82,202.72,1.0,0.6965664816712052,1.0074381255515619
35,24,5,G|q,0.7,182,182,1,96,235.46,1.0,0.6983356368076206,1.0045171549165255
36,24,5,G|q,0.7,50,50,1,77,191.14,1.0,0.6969114452219153,1.007783421637736
37,24,5,G|q,0.7,252,252,1,101,243.57,1.0,0.6993809100514671,1.0025259777690716
38,24,5,G|q,0.7,183,183,1,85,207.28,1.0,0.6970967637931084,1.0063426454788
39,24,5,G|q,0.7,44,44,1,87,207.61,1.0,0.6988562176281088,1.0029147848671398
40,24,5,G|q,0.7,9,9,1,59,137.17,1.0,0.6971006872174247,1.0076042964978522
41,24,5,G|q,0.7,30,30,1,105,241.26,1.0,0.7003847377708908,1.0013935256679931
42,24,5,G|q,0.7,188,188,1,108,260.51,1.0,0.6982878272315481,1.0042839491509143
43,24,5,G|q,0.7,32,32,1,71,163.17,1.0,0.6969975979841122,1.007769549675866
44,24,5,G|q,0.7,177,177,1,92,215.34,1.0,0.6979054510805,1.0050607440125656
45,24,5,G|q,0.7,207,207,1,99,240.02,1.0,0.6991384243272726,1.003165012016169
46,24,5,G|q,0.7,203,203,1,88,215.98,1.0,0.6980795495220007,1.004978369932968
47,24,5,G|q,0.7,110,110,1,84,198.24,1.0,0.6952393039314023,1.0093756340926472
48,24,5,G|q,0.7,167,167,1,101,247.94,1.0,0.6982883488858483,1.0047670707466503
49,24,5,G|q,0.7,173,173,1,104,256.07,1.0,0.6992753039655211,1.0019919794489274
50,24,5,G|q,0.7,140,140,1,94,235.51,1.0,0.699743160611456,1.0024223813390272
51,24,5,G|q,0.7,233,233,1,91,219.18,1.0,0.699308644131649,1.0021145845376804
52,24,5,G|q,0.7,201,201,1,92,212.66,1.0,0.6992243279610356,1.0026918056353649
