seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,25,5,G|q,0.9,188,188,1,169,268.83,1.0,0.9141536319820663,0.9800462047575812
1,25,5,G|q,0.9,94,94,1,103,159.95,1.0,0.8960847457400882,1.0070629238616504
2,25,5,G|q,0.9,33,33,1,96,150.02,1.0,0.8983964865615824,1.0028723760373779
3,25,5,G|q,0.9,43,43,1,102,156.52,1.0,0.8993710228298685,1.0015629811290472
4,25,5,G|q,0.9,5,5,1,130,212.15,1.0,0.8986377456025437,1.0029916689276015
5,25,5,G|q,0.9,107,107,1,102,176.78,1.0,0.8950088632565373,1.0092034177207962
6,25,5,G|q,0.9,115,115,1,139,239.25,1.0,0.8952109572180071,1.007262998918398
7,25,5,G|q,0.9,47,47,1,114,197.05,1.0,0.8927620958734116,1.0110227969705192
8,25,5,G|q,0.9,44,44,1,148,256.62,1.0,0.8959718528971935,1.0067186901368776
9,25,5,G|q,0.9,54,54,1,93,159.55,1.0,0.8959567973895439,1.0070920010309241
10,25,5,G|q,0.9,24,24,1,85,142.88,1.0,0.8948224223956148,1.00959020494471
11,25,5,G|q,0.9,169,169,1,78,133.59,1.0,0.8957985171490207,1.0081813050079889
12,25,5,G|q,0.9,80,80,1,150,258.0,1.0,0.9069736650765418,0.9912603522333965
13,25,5,G|q,0.9,167,167,1,127,219.29,1.0,0.8957422528174095,1.0072227907767457
14,25,5,G|q,0.9,29,29,1,90,155.59,1.0,0.8969868361544383,1.0057186928191666
15,25,5,G|q,0.9,176,176,1,137,234.88,1.0,0.89802872622087,1.0042726362150556
16,25,5,G|q,0.9,213,213,1,91,157.14,1.0,0.9025226609545235,0.9974284105267495
17,25,5,G|q,0.9,78,78,1,70,119.42,1.0,0.8974181901721455,1.0053910761440574
18,25,5,G|q,0.9,236,236,1,88,149.8,1.0,0.9040475259122067,0.995361411169015
19,25,5,G|q,0.9,93,93,1,70,117.7,1.0,0.8997413821088381,1.0023139431520807
20,25,5,G|q,0.9,230,230,1,105,181.59,1.0,0.8957110102870394,1.0073372801910618
21,25,5,G|q,0.9,23,23,1,72,121.83,1.0,0.8958544714415253,1.0084999462285174
22,25,5,G|q,0.9,230,230,1,79,136.15,1.0,0.8947055987312946,1.009116623193251
23,25,5,G|q,0.9,228,228,1,77,129.3,1.0,0.8997645971954424,1.0024254086008624
24,25,5,G|q,0.9,128,128,1,75,127.94,1.0,0.9502006298052146,0.9319328919452223
25,25,5,G|q,0.9,33,33,1,111,190.9,1.0,0.8979770706682813,1.0040375508918067
26,25,5,G|q,0.9,127,127,1,112,189.94,1.0,0.8820869968855567,1.02568771497835
27,25,5,G|q,0.9,205,205,1,77,129.97,1.0,0.8990322422412363,1.0027765801496917
28,25,5,G|q,0.9,90,90,1,109,189.69,1.0,0.8977972768765432,1.0048543108296015
29,25,5,G|q,0.9,98,98,1,90,154.01,1.0,0.893217810456194,1.01185273118155
30,25,5,G|q,0.9,181,181,1,83,142.96,1.0,0.9029545269277484,0.9977523232010951
31,25,5,G|q,0.9,165,165,1,92,156.17,1.0,0.8877096497849182,1.0192031055331552
32,25,5,G|q,0.9,73,73,1,82,142.4,1.0,0.8955984082307152,1.0072997786733122
33,25,5,G|q,0.9,136,136,1,91,155.66,1.0,0.8960111936236684,1.007599437078993
34,25,5,G|q,0.9,246,246,1,88,150.29,1.0,0.8980284550915965,1.0036602430680586
35,25,5,G|q,0.9,182,182,1,100,170.37,1.0,0.889137147145626,1.0164400011683314
36,25,5,G|q,0.9,50,50,1,143,246.67,1.0,0.8959750973479679,1.0069172652566714
37,25,5,G|q,0.9,252,252,1,97,162.92,1.0,0.8954699400959497,1.0083917808435547
38,25,5,G|q,0.9,183,183,1,65,112.13,1.0,0.8911251685018462,1.013487085035474
39,25,5,G|q,0.9,44,44,1,91,153.11,1.0,0.8972136506823508,1.0046862065781899
40,25,5,G|q,0.9,9,9,1,96,164.0,1.0,0.8971768407001165,1.0053688555492617
41,25,5,G|q,0.9,30,30,1,83,137.54,1.0,0.9196859413942325,0.9763976593249963
42,25,5,G|q,0.9,188,188,1,112,191.59,1.0,0.8972063953998992,1.0044935123249676
43,25,5,G|q,0.9,32,32,1,118,199.88,1.0,0.9067998041226875,0.9921004740487429
44,25,5,G|q,0.9,177,177,1,81,135.51,1.0,0.8928510738673961,1.0119628995952632
45,25,5,G|q,0.9,207,207,1,93,160.09,1.0,0.8968637565800698,1.005698592833772
46,25,5,G|q,0.9,203,203,1,164,280.52,1.0,0.8973002668984504,1.0047671841946335
47,25,5,G|q,0.9,110,110,1,110,187.14,1.0,0.8968883470127743,1.0053040942285347
48,25,5,G|q,0.9,167,167,1,108,185.26,1.0,0.8952198678224856,1.0082484007881956
49,25,5,G|q,0.9,173,173,1,131,224.3,1.0,0.9014330670132717,0.999213139430485
50,25,5,G|q,0.9,140,140,1,105,179.33,1.0,0.8960988799968258,1.0072826608193797
51,25,5,G|q,0.9,233,233,1,91,154.17,1.0,0.8997678213316497,1.0012069342877297
52,25,5,G|q,0.9,201,201,1,87,148.03,1.0,0.8925720468542088,1.0120317655924833
53,25,5,G|q,0.9,6,6,1,92,156.32,1.0,0.9010788672328691,0.9988370312714113
54,25,5,G|q,0.9,65,65,1,85,145.03,1.0,0.8969360446736996,1.0054169438637985
55,25,5,G|q,0.9,43,43,1,83,142.62,1.0,0.8927846501659236,1.0113673456976149
56,25,5,G|q,0.9,101,101,1,97,153.02,1.0,0.8960020927515016,1.006199556153377
57,25,5,G|q,0.9,66,66,1,96,153.3,1.0,0.8880711029409104,1.0195544614459597
